OrderID,OrderDate,CustomerID,Region,Category,Product,Quantity,Price,Cost,Revenue,Profit,Returned
11757,2024-06-03 11:20:47.314623,4280,South,Home,Chair,3,2293.8,1277.29,6881.4,3049.53,No
11758,2024-07-15 11:20:47.314623,2033,West,Clothing,Shoes,4,44270.81,28013.15,177083.24,65030.64,No
11759,2024-07-16 11:20:47.314623,3786,South,Clothing,Jacket,1,5707.36,3244.85,5707.36,2462.51,Yes
11760,2024-07-12 11:20:47.314623,3233,South,Beauty,Perfume,1,28686.22,17901.52,28686.22,10784.7,No
11761,2024-06-25 11:20:47.314623,4645,North,Electronics,Laptop,1,35728.08,31339.43,35728.08,4388.65,No
11762,2026-01-15 11:20:47.314623,2620,West,Clothing,T-shirt,2,16948.9,13581.93,33897.8,6733.94,No
11763,2024-03-27 11:20:47.314623,4535,West,Home,Mixer,3,42268.12,23472.43,126804.36,56387.07,Yes
11764,2025-06-16 11:20:47.314623,4205,East,Electronics,Tablet,3,29766.51,22847.77,89299.53,20756.22,Yes
11765,2025-09-26 11:20:47.314623,3882,East,Clothing,Shirt,3,19878.76,10181.95,59636.28,29090.43,No
11766,2025-07-24 11:20:47.314623,5904,South,Beauty,Lipstick,4,16403.1,14655.35,65612.4,6991.0,Yes
11767,2024-09-18 11:20:47.314623,1170,West,Beauty,Shampoo,4,5778.01,4117.86,23112.04,6640.6,No
11768,2025-07-12 11:20:47.314623,2553,North,Beauty,Lipstick,1,32090.11,22532.56,32090.11,9557.55,No
11769,2026-01-04 11:20:47.314623,4897,North,Beauty,Cream,3,18329.34,10926.74,54988.02,22207.8,Yes
11770,2025-03-09 11:20:47.314623,2595,South,Home,Sofa,2,16163.92,11042.11,32327.84,10243.62,Yes
11771,2024-05-29 11:20:47.314623,2623,East,Beauty,Cream,2,47507.41,33753.84,95014.82,27507.14,No
11772,2024-11-07 11:20:47.314623,5122,North,Sports,Bat,1,13785.32,10522.05,13785.32,3263.27,No
11773,2024-04-30 11:20:47.314623,2091,North,Beauty,Perfume,4,43852.94,22731.82,175411.76,84484.48,No
11774,2025-04-06 11:20:47.314623,3837,North,Clothing,Jeans,4,48749.82,31047.3,194999.28,70810.08,No
11775,2024-11-12 11:20:47.314623,1407,West,Electronics,Mobile,4,41172.45,26959.67,164689.8,56851.12,No
11776,2025-01-25 11:20:47.314623,5169,North,Clothing,Jeans,1,1171.95,655.89,1171.95,516.06,No
11777,2025-02-04 11:20:47.314623,1679,North,Electronics,Tablet,1,43457.47,25896.93,43457.47,17560.54,No
11778,2025-08-18 11:20:47.314623,5944,South,Home,Chair,3,10828.08,6439.12,32484.24,13166.88,No
11779,2024-09-29 11:20:47.314623,5965,West,Electronics,Tablet,3,17793.23,14664.3,53379.69,9386.79,No
11780,2025-09-09 11:20:47.314623,1236,North,Sports,Bat,3,49580.84,38419.65,148742.52,33483.57,No
11781,2024-11-25 11:20:47.314623,3774,West,Beauty,Shampoo,2,20367.9,17701.73,40735.8,5332.34,No
11782,2024-10-04 11:20:47.314623,4437,South,Clothing,T-shirt,2,32810.78,20472.54,65621.56,24676.48,No
11783,2024-12-15 11:20:47.314623,4357,West,Electronics,Camera,3,15673.82,13364.51,47021.46,6927.93,No
11784,2025-09-30 11:20:47.314623,3877,South,Clothing,Shirt,2,18597.55,15724.61,37195.1,5745.88,No
11785,2025-07-03 11:20:47.314623,3423,South,Beauty,Perfume,2,29961.74,20349.52,59923.48,19224.44,No
11786,2025-06-21 11:20:47.314623,5714,South,Home,Sofa,4,47424.63,35658.17,189698.52,47065.84,No
11787,2024-03-12 11:20:47.314623,4147,South,Beauty,Lipstick,4,14266.29,10545.37,57065.16,14883.68,No
11788,2025-03-30 11:20:47.314623,2032,South,Home,Table,1,12518.83,7800.87,12518.83,4717.96,No
11789,2025-10-04 11:20:47.314623,3854,North,Clothing,Shoes,4,1508.47,912.37,6033.88,2384.4,No
11790,2025-09-09 11:20:47.314623,3940,East,Home,Sofa,3,10265.02,5826.26,30795.06,13316.28,No
11791,2025-09-18 11:20:47.314623,4701,East,Home,Mixer,4,13268.15,11079.78,53072.6,8753.48,Yes
11792,2024-05-07 11:20:47.314623,5070,East,Home,Cookware,2,3331.21,2376.52,6662.42,1909.38,No
11793,2025-05-09 11:20:47.314623,4132,North,Home,Sofa,2,28267.72,17959.79,56535.44,20615.86,No
11794,2025-01-14 11:20:47.314623,4460,South,Home,Mixer,3,6512.87,4585.04,19538.61,5783.49,No
11795,2024-12-01 11:20:47.314623,5942,East,Electronics,Camera,3,25651.6,13652.71,76954.8,35996.67,No
11796,2025-06-03 11:20:47.314623,2923,East,Home,Sofa,4,9611.27,5213.09,38445.08,17592.72,No
11797,2026-02-11 11:20:47.314623,1633,North,Home,Table,4,46799.13,37614.38,187196.52,36739.0,Yes
11798,2024-04-13 11:20:47.314623,5103,West,Beauty,Cream,4,15493.46,13332.09,61973.84,8645.48,Yes
11799,2025-10-02 11:20:47.314623,2392,East,Beauty,Cream,1,4827.84,3032.4,4827.84,1795.44,No
11800,2025-01-14 11:20:47.314623,4446,South,Beauty,Facewash,1,41840.49,27768.25,41840.49,14072.24,No
11801,2025-09-07 11:20:47.314623,4098,East,Home,Table,3,20221.41,13133.61,60664.23,21263.4,No
11802,2026-01-15 11:20:47.314623,5944,West,Beauty,Shampoo,4,41042.02,28385.37,164168.08,50626.6,No
11803,2024-03-09 11:20:47.314623,1061,West,Electronics,Headphones,2,15761.98,10491.06,31523.96,10541.84,No
11804,2025-07-16 11:20:47.314623,3469,East,Clothing,T-shirt,1,25101.88,16429.06,25101.88,8672.82,No
11805,2025-07-28 11:20:47.314623,2817,South,Beauty,Shampoo,3,22378.79,17096.92,67136.37,15845.61,No
11806,2024-03-09 11:20:47.314623,1632,North,Beauty,Perfume,1,27983.74,17037.76,27983.74,10945.98,No
11807,2024-08-12 11:20:47.314623,5887,North,Electronics,Camera,4,20202.23,17718.44,80808.92,9935.16,No
11808,2024-05-25 11:20:47.314623,3598,South,Sports,Treadmill,2,24940.75,15547.83,49881.5,18785.84,Yes
11809,2024-11-21 11:20:47.314623,4451,South,Sports,Bat,2,34030.51,19936.16,68061.02,28188.7,No
11810,2024-05-26 11:20:47.314623,2300,West,Electronics,Mobile,3,20851.2,18531.77,62553.6,6958.29,No
11811,2024-03-27 11:20:47.314623,3653,North,Beauty,Shampoo,1,34283.36,20279.37,34283.36,14003.99,No
11812,2025-07-25 11:20:47.314623,2454,North,Clothing,Jeans,4,35772.24,25565.37,143088.96,40827.48,No
11813,2024-07-07 11:20:47.314623,2138,West,Beauty,Perfume,4,37496.55,23681.6,149986.2,55259.8,No
11814,2024-09-12 11:20:47.314623,4192,North,Electronics,Tablet,2,23652.65,12559.32,47305.3,22186.66,No
11815,2025-10-28 11:20:47.314623,5620,North,Electronics,Camera,2,388.75,342.55,777.5,92.4,No
11816,2024-10-01 11:20:47.314623,5994,South,Home,Chair,4,37724.85,24510.03,150899.4,52859.28,No
11817,2026-02-06 11:20:47.314623,3210,West,Electronics,Mobile,4,45472.44,34464.82,181889.76,44030.48,No
11818,2025-10-20 11:20:47.314623,5882,South,Home,Sofa,1,32700.37,27628.58,32700.37,5071.79,No
11819,2025-09-13 11:20:47.314623,4759,North,Electronics,Mobile,3,26322.44,18983.58,78967.32,22016.58,No
11820,2024-11-04 11:20:47.314623,4029,South,Home,Cookware,1,28067.65,22037.08,28067.65,6030.57,No
11821,2024-09-28 11:20:47.314623,2360,South,Home,Mixer,1,32112.43,26134.46,32112.43,5977.97,No
11822,2025-01-26 11:20:47.314623,3426,North,Beauty,Shampoo,4,49926.53,32582.94,199706.12,69374.36,Yes
11823,2024-05-25 11:20:47.314623,5268,East,Home,Chair,1,3290.39,2472.76,3290.39,817.63,No
11824,2025-02-02 11:20:47.314623,1063,East,Sports,Dumbbell,1,1254.91,730.84,1254.91,524.07,No
11825,2025-04-05 11:20:47.314623,2345,East,Electronics,Mobile,1,48215.57,25175.02,48215.57,23040.55,No
11826,2024-07-06 11:20:47.314623,1974,South,Clothing,Shirt,2,22135.64,19804.54,44271.28,4662.2,No
11827,2024-10-20 11:20:47.314623,5161,East,Electronics,Laptop,3,30695.21,16484.61,92085.63,42631.8,No
11828,2024-03-26 11:20:47.314623,4628,North,Beauty,Shampoo,3,37721.36,25329.48,113164.08,37175.64,No
11829,2024-10-08 11:20:47.314623,2622,East,Beauty,Perfume,2,37156.39,19580.01,74312.78,35152.76,No
11830,2025-10-18 11:20:47.314623,1457,North,Home,Table,4,32430.27,28184.49,129721.08,16983.12,No
11831,2025-02-02 11:20:47.314623,4330,South,Beauty,Lipstick,4,23700.2,12885.24,94800.8,43259.84,No
11832,2025-11-09 11:20:47.314623,2740,South,Beauty,Facewash,3,28888.7,23532.82,86666.1,16067.64,No
11833,2024-04-11 11:20:47.314623,4026,North,Electronics,Camera,3,36536.37,28728.52,109609.11,23423.55,No
11834,2025-12-21 11:20:47.314623,2954,East,Sports,Racket,4,42570.56,22052.26,170282.24,82073.2,No
11835,2025-04-09 11:20:47.314623,1279,North,Sports,Football,1,6539.74,5156.63,6539.74,1383.11,No
11836,2025-06-15 11:20:47.314623,3391,North,Home,Mixer,3,14042.34,12465.72,42127.02,4729.86,No
11837,2026-02-14 11:20:47.314623,2040,West,Beauty,Perfume,1,20000.22,14168.21,20000.22,5832.01,No
11838,2026-02-19 11:20:47.314623,1961,North,Beauty,Shampoo,3,33341.81,20531.91,100025.43,38429.7,No
11839,2024-03-09 11:20:47.314623,4845,West,Sports,Football,2,19904.44,14291.17,39808.88,11226.54,No
11840,2025-03-18 11:20:47.314623,2217,North,Home,Cookware,3,12096.48,6633.75,36289.44,16388.19,Yes
11841,2025-08-18 11:20:47.314623,4220,East,Beauty,Cream,2,1850.52,1632.87,3701.04,435.3,No
11842,2025-03-28 11:20:47.314623,1374,North,Home,Table,1,42156.9,27238.95,42156.9,14917.95,Yes
11843,2025-07-11 11:20:47.314623,5130,North,Electronics,Camera,4,21062.9,14381.77,84251.6,26724.52,Yes
11844,2024-10-29 11:20:47.314623,2392,East,Beauty,Cream,1,16595.6,10962.35,16595.6,5633.25,No
11845,2025-11-11 11:20:47.314623,3076,East,Beauty,Perfume,1,26635.15,13614.32,26635.15,13020.83,No
11846,2024-06-17 11:20:47.314623,1774,North,Beauty,Shampoo,1,6321.41,3247.57,6321.41,3073.84,No
11847,2025-08-04 11:20:47.314623,5316,West,Sports,Bat,2,19988.45,14490.6,39976.9,10995.7,No
11848,2024-03-03 11:20:47.314623,4424,West,Sports,Dumbbell,3,37638.93,26382.25,112916.79,33770.04,No
11849,2026-01-09 11:20:47.314623,3123,North,Beauty,Cream,4,36858.65,32973.68,147434.6,15539.88,No
11850,2024-05-06 11:20:47.314623,5589,East,Beauty,Facewash,1,38640.44,23388.83,38640.44,15251.61,No
11851,2025-04-01 11:20:47.314623,4593,East,Electronics,Tablet,1,23477.37,15199.04,23477.37,8278.33,No
11852,2024-11-03 11:20:47.314623,1279,West,Electronics,Headphones,1,18571.9,16624.54,18571.9,1947.36,No
11853,2024-03-22 11:20:47.314623,5841,North,Home,Chair,2,41605.74,21599.75,83211.48,40011.98,No
11854,2024-06-10 11:20:47.314623,3811,South,Home,Table,2,8829.89,6684.7,17659.78,4290.38,No
11855,2024-03-03 11:20:47.314623,3342,South,Sports,Football,2,36311.86,19632.31,72623.72,33359.1,No
11856,2025-08-27 11:20:47.314623,2474,South,Clothing,Shirt,3,44419.78,39025.42,133259.34,16183.08,No
11857,2024-08-29 11:20:47.314623,2857,South,Electronics,Tablet,3,14450.38,8890.38,43351.14,16680.0,No
11858,2025-01-25 11:20:47.314623,3889,East,Home,Cookware,1,10050.21,8297.85,10050.21,1752.36,No
11859,2024-12-02 11:20:47.314623,2059,South,Electronics,Headphones,4,25723.73,22238.23,102894.92,13942.0,No
11860,2024-08-18 11:20:47.314623,2922,North,Electronics,Tablet,2,10976.26,9206.96,21952.52,3538.6,No
11861,2024-10-01 11:20:47.314623,4799,West,Clothing,Shoes,3,43564.27,31486.55,130692.81,36233.16,No
11862,2024-07-14 11:20:47.314623,5592,West,Electronics,Headphones,3,12371.96,11003.21,37115.88,4106.25,No
11863,2024-10-15 11:20:47.314623,3473,East,Clothing,Shoes,4,15835.5,12203.5,63342.0,14528.0,No
11864,2025-01-11 11:20:47.314623,5139,East,Clothing,T-shirt,2,44443.29,36197.21,88886.58,16492.16,Yes
11865,2026-02-13 11:20:47.314623,2851,South,Electronics,Mobile,3,10439.96,6239.43,31319.88,12601.59,Yes
11866,2024-04-12 11:20:47.314623,4541,South,Electronics,Laptop,4,44262.24,29538.37,177048.96,58895.48,No
11867,2025-08-05 11:20:47.314623,5549,North,Home,Cookware,4,10648.19,7871.94,42592.76,11105.0,No
11868,2025-03-26 11:20:47.314623,1594,West,Electronics,Mobile,2,45607.92,25464.03,91215.84,40287.78,No
11869,2024-10-09 11:20:47.314623,1506,North,Electronics,Laptop,2,16018.57,14197.12,32037.14,3642.9,No
11870,2025-09-14 11:20:47.314623,5889,West,Electronics,Camera,2,12462.48,6778.13,24924.96,11368.7,No
11871,2025-06-14 11:20:47.314623,1020,East,Home,Mixer,1,23964.05,19006.95,23964.05,4957.1,No
11872,2024-03-08 11:20:47.314623,2399,East,Clothing,Shirt,3,18587.33,9725.02,55761.99,26586.93,No
11873,2024-09-12 11:20:47.314623,4201,West,Home,Table,4,10247.13,5544.27,40988.52,18811.44,No
11874,2024-04-10 11:20:47.314623,3461,North,Electronics,Camera,1,17050.02,12776.15,17050.02,4273.87,No
11875,2026-01-22 11:20:47.314623,4678,South,Beauty,Facewash,2,35718.82,24324.27,71437.64,22789.1,No
11876,2025-10-05 11:20:47.314623,1336,West,Electronics,Camera,3,41628.65,20875.0,124885.95,62260.95,No
11877,2025-07-15 11:20:47.314623,2667,South,Home,Cookware,3,41073.94,27004.73,123221.82,42207.63,No
11878,2025-08-02 11:20:47.314623,4576,West,Home,Sofa,1,37889.5,22735.07,37889.5,15154.43,No
11879,2026-02-03 11:20:47.314623,1909,West,Sports,Racket,4,470.67,399.43,1882.68,284.96,No
11880,2025-03-08 11:20:47.314623,1275,North,Beauty,Facewash,1,21444.88,16796.39,21444.88,4648.49,No
11881,2024-11-03 11:20:47.314623,1891,South,Home,Chair,3,8614.81,6848.77,25844.43,5298.12,No
11882,2024-09-10 11:20:47.314623,1012,West,Clothing,T-shirt,4,3859.1,3397.47,15436.4,1846.52,No
11883,2024-12-15 11:20:47.314623,5057,South,Electronics,Tablet,1,36846.93,28885.92,36846.93,7961.01,Yes
11884,2024-12-30 11:20:47.314623,4025,South,Clothing,T-shirt,1,39715.3,22408.51,39715.3,17306.79,No
11885,2024-06-28 11:20:47.314623,1973,East,Home,Chair,2,40767.91,35668.86,81535.82,10198.1,No
11886,2025-11-05 11:20:47.314623,5270,North,Home,Sofa,3,44537.48,24283.75,133612.44,60761.19,No
11887,2024-02-26 11:20:47.314623,4970,North,Clothing,T-shirt,2,29584.4,17071.48,59168.8,25025.84,No
11888,2025-06-29 11:20:47.314623,2408,South,Clothing,Jacket,2,49906.86,30645.7,99813.72,38522.32,No
11889,2026-01-12 11:20:47.314623,2943,North,Sports,Racket,4,24289.39,13845.93,97157.56,41773.84,No
11890,2024-09-09 11:20:47.314623,3288,North,Electronics,Camera,4,44198.25,22423.03,176793.0,87100.88,No
11891,2024-12-23 11:20:47.314623,1546,East,Clothing,Jacket,3,5824.45,3981.96,17473.35,5527.47,Yes
11892,2025-02-05 11:20:47.314623,2218,North,Electronics,Headphones,4,7616.39,5904.13,30465.56,6849.04,No
11893,2024-08-29 11:20:47.314623,2420,North,Beauty,Shampoo,3,29599.4,19786.93,88798.2,29437.41,No
11894,2024-03-22 11:20:47.314623,2454,West,Home,Chair,4,6381.91,3790.28,25527.64,10366.52,No
11895,2024-08-02 11:20:47.314623,4377,West,Clothing,Shoes,2,3949.97,3369.96,7899.94,1160.02,No
11896,2025-08-31 11:20:47.314623,3772,West,Beauty,Lipstick,3,9964.02,6529.62,29892.06,10303.2,Yes
11897,2024-06-08 11:20:47.314623,5098,West,Home,Chair,2,39419.34,32936.94,78838.68,12964.8,No
11898,2025-08-31 11:20:47.314623,3738,North,Sports,Treadmill,4,46387.41,26505.74,185549.64,79526.68,No
11899,2024-09-30 11:20:47.314623,4747,South,Home,Cookware,2,16806.67,10644.55,33613.34,12324.24,No
11900,2025-03-10 11:20:47.314623,2842,West,Clothing,Shoes,4,48742.84,40037.56,194971.36,34821.12,No
11901,2024-06-08 11:20:47.314623,1746,West,Beauty,Cream,1,40515.61,20751.23,40515.61,19764.38,No
11902,2026-01-23 11:20:47.314623,3816,South,Beauty,Shampoo,2,11460.16,9949.66,22920.32,3021.0,No
11903,2024-11-29 11:20:47.314623,1871,South,Beauty,Facewash,3,29388.53,19355.95,88165.59,30097.74,No
11904,2025-05-24 11:20:47.314623,1494,South,Home,Table,2,49093.31,43751.6,98186.62,10683.42,No
11905,2024-12-02 11:20:47.314623,4444,East,Electronics,Laptop,2,42469.53,33149.34,84939.06,18640.38,No
11906,2025-07-31 11:20:47.314623,5723,South,Electronics,Headphones,3,18295.28,16095.4,54885.84,6599.64,No
11907,2025-04-16 11:20:47.314623,2075,North,Home,Cookware,3,15454.88,8136.75,46364.64,21954.39,No
11908,2025-12-24 11:20:47.314623,4994,North,Clothing,Shirt,1,40998.86,32340.13,40998.86,8658.73,No
11909,2025-07-02 11:20:47.314623,5237,East,Home,Sofa,4,27548.43,23421.26,110193.72,16508.68,No
11910,2024-09-05 11:20:47.314623,1045,West,Electronics,Tablet,4,8339.44,7464.01,33357.76,3501.72,No
11911,2024-08-07 11:20:47.314623,4056,South,Home,Mixer,3,16526.06,8483.84,49578.18,24126.66,No
11912,2025-10-10 11:20:47.314623,3057,West,Beauty,Lipstick,2,33158.29,17681.9,66316.58,30952.78,No
11913,2024-05-24 11:20:47.314623,1663,North,Clothing,Shoes,4,7827.31,6204.5,31309.24,6491.24,No
11914,2024-11-26 11:20:47.314623,5668,East,Clothing,Shoes,3,34996.07,18042.94,104988.21,50859.39,No
11915,2025-12-08 11:20:47.314623,3029,East,Sports,Bat,3,35554.45,17938.91,106663.35,52846.62,No
11916,2024-11-23 11:20:47.314623,3696,West,Home,Sofa,1,13683.17,9824.91,13683.17,3858.26,No
11917,2024-12-16 11:20:47.314623,1639,West,Beauty,Cream,2,20021.92,14251.31,40043.84,11541.22,Yes
11918,2024-08-20 11:20:47.314623,3663,South,Home,Chair,1,46785.44,34873.88,46785.44,11911.56,No
11919,2025-01-19 11:20:47.314623,3745,East,Sports,Bat,1,37508.95,18965.77,37508.95,18543.18,No
11920,2025-05-10 11:20:47.314623,5964,North,Sports,Dumbbell,2,39432.97,27655.08,78865.94,23555.78,No
11921,2025-09-20 11:20:47.314623,5948,East,Home,Sofa,3,25910.01,15926.2,77730.03,29951.43,Yes
11922,2024-10-16 11:20:47.314623,5402,North,Home,Cookware,2,10814.37,8677.71,21628.74,4273.32,No
11923,2025-09-29 11:20:47.314623,3595,West,Home,Table,1,29644.54,18951.23,29644.54,10693.31,No
11924,2024-11-22 11:20:47.314623,4427,West,Electronics,Mobile,1,38650.79,24838.47,38650.79,13812.32,Yes
11925,2025-08-15 11:20:47.314623,1394,South,Sports,Bat,2,393.39,299.64,786.78,187.5,No
11926,2026-01-26 11:20:47.314623,4597,North,Clothing,T-shirt,1,5866.06,4483.23,5866.06,1382.83,No
11927,2026-01-21 11:20:47.314623,5844,South,Electronics,Laptop,3,23819.85,12465.41,71459.55,34063.32,No
11928,2025-05-11 11:20:47.314623,3332,West,Beauty,Cream,3,21972.37,16488.11,65917.11,16452.78,No
11929,2025-06-02 11:20:47.314623,1329,West,Clothing,Jacket,2,49117.7,37483.73,98235.4,23267.94,No
11930,2025-12-11 11:20:47.314623,3097,South,Clothing,T-shirt,2,4789.21,3271.08,9578.42,3036.26,No
11931,2025-04-29 11:20:47.314623,1772,East,Clothing,Shirt,3,16319.58,13563.96,48958.74,8266.86,No
11932,2024-09-28 11:20:47.314623,2645,South,Sports,Treadmill,4,40792.5,20544.74,163170.0,80991.04,Yes
11933,2024-10-08 11:20:47.314623,2732,North,Beauty,Perfume,4,30698.89,27240.66,122795.56,13832.92,No
11934,2024-04-19 11:20:47.314623,5473,West,Electronics,Laptop,4,28168.4,18321.01,112673.6,39389.56,No
11935,2025-01-29 11:20:47.314623,2787,North,Beauty,Shampoo,2,37111.81,27398.88,74223.62,19425.86,Yes
11936,2024-11-25 11:20:47.314623,2623,East,Electronics,Laptop,3,2191.15,1125.66,6573.45,3196.47,No
11937,2024-10-05 11:20:47.314623,1999,West,Sports,Football,3,47385.09,37129.07,142155.27,30768.06,No
11938,2025-04-29 11:20:47.314623,2848,West,Beauty,Cream,3,9724.94,6977.45,29174.82,8242.47,No
11939,2024-04-28 11:20:47.314623,2561,South,Clothing,Shoes,3,4275.51,3780.18,12826.53,1485.99,No
11940,2024-08-14 11:20:47.314623,1773,South,Beauty,Perfume,2,17079.89,11426.66,34159.78,11306.46,No
11941,2025-08-19 11:20:47.314623,2803,North,Sports,Football,3,35177.34,27746.1,105532.02,22293.72,No
11942,2025-02-17 11:20:47.314623,2098,South,Sports,Football,3,11727.87,6212.15,35183.61,16547.16,No
11943,2026-01-25 11:20:47.314623,3050,West,Sports,Dumbbell,1,2683.09,1410.8,2683.09,1272.29,No
11944,2025-09-04 11:20:47.314623,2598,South,Electronics,Tablet,1,3059.16,2690.85,3059.16,368.31,No
11945,2025-05-07 11:20:47.314623,1747,West,Beauty,Lipstick,1,12977.54,7803.68,12977.54,5173.86,Yes
11946,2024-03-01 11:20:47.314623,4973,South,Clothing,Jeans,1,6936.64,5999.9,6936.64,936.74,No
11947,2025-08-30 11:20:47.314623,3322,South,Clothing,Shoes,2,18747.17,10030.66,37494.34,17433.02,No
11948,2024-08-05 11:20:47.314623,2553,West,Home,Table,4,8819.04,6659.22,35276.16,8639.28,No
11949,2025-09-01 11:20:47.314623,2615,North,Sports,Football,1,17346.85,12500.72,17346.85,4846.13,No
11950,2024-12-23 11:20:47.314623,4754,North,Clothing,Shirt,1,22335.46,19799.75,22335.46,2535.71,No
11951,2024-09-19 11:20:47.314623,5424,West,Sports,Treadmill,1,37178.45,24597.46,37178.45,12580.99,No
11952,2025-12-23 11:20:47.314623,3302,North,Clothing,T-shirt,2,11524.5,5985.4,23049.0,11078.2,No
11953,2025-01-10 11:20:47.314623,5221,North,Beauty,Lipstick,4,23858.18,16453.35,95432.72,29619.32,No
11954,2024-07-26 11:20:47.314623,5862,East,Home,Table,3,40804.69,33854.6,122414.07,20850.27,No
11955,2024-12-24 11:20:47.314623,4655,West,Sports,Dumbbell,1,49321.58,25695.86,49321.58,23625.72,No
11956,2025-03-28 11:20:47.314623,4395,South,Electronics,Headphones,4,27953.85,14381.64,111815.4,54288.84,No
11957,2025-01-24 11:20:47.314623,1216,South,Electronics,Tablet,3,21729.55,18007.29,65188.65,11166.78,No
11958,2024-12-18 11:20:47.314623,4316,East,Clothing,Jeans,1,31650.35,26256.82,31650.35,5393.53,No
11959,2025-03-31 11:20:47.314623,2359,West,Beauty,Cream,2,24417.52,14161.96,48835.04,20511.12,Yes
11960,2025-04-20 11:20:47.314623,4774,South,Sports,Bat,2,8404.88,6412.84,16809.76,3984.08,No
11961,2025-03-23 11:20:47.314623,5927,North,Home,Table,2,23080.47,12133.61,46160.94,21893.72,No
11962,2025-06-09 11:20:47.314623,5277,South,Beauty,Cream,3,48959.2,39473.07,146877.6,28458.39,No
11963,2025-03-08 11:20:47.314623,5429,West,Clothing,Jeans,2,32093.35,19964.59,64186.7,24257.52,No
11964,2025-01-25 11:20:47.314623,5606,South,Beauty,Lipstick,4,14314.93,8477.37,57259.72,23350.24,No
11965,2024-05-23 11:20:47.314623,5478,East,Home,Chair,3,47367.87,36523.35,142103.61,32533.56,No
11966,2025-06-14 11:20:47.314623,2896,East,Beauty,Facewash,2,19551.37,16904.57,39102.74,5293.6,No
11967,2025-07-24 11:20:47.314623,5427,North,Sports,Dumbbell,4,19628.04,10139.88,78512.16,37952.64,No
11968,2025-11-21 11:20:47.314623,1899,East,Clothing,Shirt,4,30906.65,17230.29,123626.6,54705.44,No
11969,2025-02-17 11:20:47.314623,1641,South,Home,Sofa,1,28534.89,17186.33,28534.89,11348.56,No
11970,2024-10-17 11:20:47.314623,5729,South,Clothing,Shoes,1,14663.74,12773.86,14663.74,1889.88,No
11971,2026-01-04 11:20:47.314623,4627,North,Sports,Treadmill,4,23460.6,19961.77,93842.4,13995.32,No
11972,2025-06-24 11:20:47.314623,1195,North,Home,Sofa,1,16759.15,14460.95,16759.15,2298.2,No
11973,2026-01-26 11:20:47.314623,2893,North,Home,Chair,1,36941.47,24061.79,36941.47,12879.68,No
11974,2024-02-29 11:20:47.314623,4275,West,Clothing,Jeans,3,6300.64,3734.09,18901.92,7699.65,Yes
11975,2024-03-11 11:20:47.314623,5050,West,Beauty,Shampoo,2,37562.51,21660.96,75125.02,31803.1,No
11976,2026-01-07 11:20:47.314623,5553,West,Beauty,Lipstick,3,8226.12,7015.08,24678.36,3633.12,No
11977,2024-02-27 11:20:47.314623,5925,East,Electronics,Tablet,3,15437.9,9146.79,46313.7,18873.33,No
11978,2025-01-13 11:20:47.314623,3304,South,Electronics,Tablet,1,16799.92,11967.18,16799.92,4832.74,Yes
11979,2025-08-05 11:20:47.314623,4600,East,Home,Table,2,49522.53,31332.69,99045.06,36379.68,No
11980,2025-11-09 11:20:47.314623,4343,South,Clothing,Jacket,3,29573.13,20688.6,88719.39,26653.59,No
11981,2025-09-21 11:20:47.314623,3056,East,Home,Table,3,38922.2,24844.31,116766.6,42233.67,No
11982,2024-11-24 11:20:47.314623,3808,North,Clothing,T-shirt,3,27857.82,17193.28,83573.46,31993.62,No
11983,2024-08-17 11:20:47.314623,2224,West,Sports,Dumbbell,3,49161.27,32983.73,147483.81,48532.62,Yes
11984,2025-01-16 11:20:47.314623,1886,South,Electronics,Camera,2,9033.59,5719.8,18067.18,6627.58,No
11985,2025-11-12 11:20:47.314623,1392,South,Home,Sofa,1,30322.73,25346.06,30322.73,4976.67,No
11986,2024-08-27 11:20:47.314623,2675,South,Sports,Racket,4,39909.63,29224.33,159638.52,42741.2,No
11987,2025-05-19 11:20:47.314623,4190,East,Beauty,Shampoo,1,31502.1,17970.9,31502.1,13531.2,No
11988,2025-02-19 11:20:47.314623,3446,East,Electronics,Camera,4,44867.42,26668.22,179469.68,72796.8,No
11989,2025-08-17 11:20:47.314623,4905,South,Clothing,T-shirt,3,30115.26,15702.74,90345.78,43237.56,Yes
11990,2024-03-28 11:20:47.314623,4338,North,Beauty,Perfume,4,41356.64,25635.97,165426.56,62882.68,No
11991,2025-02-08 11:20:47.314623,4591,North,Beauty,Cream,2,8954.7,6875.48,17909.4,4158.44,Yes
11992,2024-12-30 11:20:47.314623,4766,North,Sports,Dumbbell,2,13250.78,7595.13,26501.56,11311.3,No
11993,2024-12-19 11:20:47.314623,3527,West,Home,Mixer,3,22314.62,12042.78,66943.86,30815.52,No
11994,2024-12-30 11:20:47.314623,3181,South,Home,Chair,2,42610.56,26776.74,85221.12,31667.64,No
11995,2025-02-20 11:20:47.314623,4764,North,Sports,Football,3,21442.66,15974.97,64327.98,16403.07,No
11996,2024-05-26 11:20:47.314623,1354,South,Beauty,Perfume,4,31447.46,21670.82,125789.84,39106.56,No
11997,2025-01-09 11:20:47.314623,3631,North,Electronics,Headphones,1,19911.42,12601.46,19911.42,7309.96,No
11998,2025-03-29 11:20:47.314623,2521,South,Beauty,Perfume,1,40324.88,34404.41,40324.88,5920.47,No
11999,2024-07-08 11:20:47.314623,3672,West,Sports,Football,4,10174.32,6994.06,40697.28,12721.04,No
